timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.522837,0.174123,0.859821,3,4,3,32.0069,87.0173,0,533.424,0,0,0
0.02,2,0,0.519592,0.173299,0.860966,3,2,3,27.5565,0,0,1382.13,0,0,0
0.03,3,0,0.516674,0.172675,0.862403,4,3,3,21.3729,81.8101,0,1244.02,0,0,0
0.04,4,0,0.513692,0.172082,0.863222,4,2,3,28.6669,0,0,1551.14,0,0,0
0.05,5,0,0.51104,0.171655,0.86459,4,3,3,30.3445,94.1818,0,900.022,0,0,0
0.06,6,0,0.50846,0.171342,0.865503,4,3,3,16.0323,26.7999,0,1038.13,0,0,0
0.07,7,0,0.506104,0.171262,0.866503,4,4,3,25.4522,61.0501,0,1275.4,0,0,0
0.08,8,1,0.503956,0.171347,0.867488,4,4,3,23.6441,54.8529,-0.00429478,16876,0,0,0
0.09,9,0,0.50198,0.171611,0.868007,2,4,3,0,41.7942,0,990.029,0,0,0
0.1,10,0,0.500171,0.172068,0.868603,3,4,3,29.1337,55.9241,0,1723.43,0,0,0
0.11,11,0,0.49853,0.172651,0.869152,3,4,3,25.5466,49.8255,0,1060.92,0,0,0
0.12,12,0,0.497044,0.173224,0.869853,4,4,3,42.416,49.8445,-0.00343289,1531.73,0,0,0
0.13,13,0,0.495709,0.173914,0.870466,4,4,3,24.336,47.9204,-0.00360697,1464.72,0,0,0
0.14,14,0,0.494622,0.174804,0.870765,2,4,3,0,54.1211,0,990.876,0,0,0
0.15,15,0,0.493591,0.175612,0.871249,3,4,3,52.1992,42.1858,0,1096.67,0,0,0
0.16,16,0,0.492581,0.176501,0.871551,3,4,3,28.1818,35.9119,0,1074.2,0,0,0
0.17,17,0,0.491591,0.177235,0.872052,4,4,2,57.6399,38.1526,0.000260391,2076.11,0,0,0
0.18,18,0,0.490716,0.17801,0.872378,4,4,2,21.5163,43.6245,0.000223294,2249.27,0,0,0
0.19,19,0,0.489933,0.178791,0.872704,4,4,2,35.6505,43.8878,0.000869337,2163.22,0,0,0
0.2,20,0,0.489176,0.179538,0.872934,4,4,2,34.9156,36.7065,0.00108635,2105.15,0,0,0
0.21,21,0,0.488471,0.18032,0.873123,4,4,2,35.6631,40.3387,0.000123107,2188.28,0,0,0
0.22,22,0,0.487776,0.181091,0.87328,4,4,3,40.0219,37.023,-0.000503315,1648.1,0,0,0
0.23,23,0,0.487064,0.181882,0.873407,4,4,3,42.1077,34.7645,-0.00243869,1986.98,0,0,0
0.24,24,0,0.486417,0.182716,0.873504,4,4,3,34.6138,42.4832,-0.00340366,2428.81,0,0,0
0.25,25,0,0.485749,0.183575,0.873575,4,4,3,42.4181,34.8942,-0.00564267,2368.29,0,0,0
0.26,26,0,0.48512,0.184469,0.87362,4,4,3,37.1382,40.3108,-0.00698262,1417.66,0,0,0
0.27,27,0,0.484488,0.185383,0.873645,4,4,3,41.083,36.6869,-0.0087682,2000.03,0,0,0
0.28,28,0,0.483867,0.186321,0.873647,4,4,3,39.6717,38.047,-0.0104453,2301.26,0,0,0
0.29,29,0,0.483243,0.187274,0.873631,4,4,3,41.1205,36.8729,-0.01216,1957.12,0,0,0
0.3,30,0,0.482613,0.188237,0.8736,4,4,3,41.3744,36.9041,-0.0138307,2459.02,0,0,0
0.31,31,0,0.481992,0.189216,0.873555,4,4,3,40.1675,38.12,-0.0153395,2310.61,0,0,0
0.32,32,0,0.48138,0.190203,0.873498,4,4,3,40.2221,38.2973,-0.0166956,1018.19,0,0,0
0.33,33,0,0.480782,0.191195,0.873428,4,4,3,39.7188,38.7615,-0.0178715,1253.54,0,0,0
0.34,34,0,0.480195,0.192187,0.873353,4,4,3,40.1966,38.6734,-0.0189112,1031.38,0,0,0
0.35,35,0,0.479654,0.193189,0.873263,4,4,3,36.8048,41.5334,-0.0195445,1220.65,0,0,0
0.36,36,0,0.479122,0.194189,0.873167,4,4,3,40.4192,38.4876,-0.0206243,1948.42,0,0,0
0.37,37,0,0.478629,0.195188,0.873061,4,4,3,37.3592,41.3016,-0.0210228,1729.56,0,0,0
0.38,38,0,0.478132,0.196172,0.872951,4,4,3,41.6268,37.5305,-0.0219795,1172.26,0,0,0
0.39,39,0,0.477669,0.197149,0.872832,4,4,3,37.9341,40.8195,-0.0223426,1771.81,0,0,0
0.4,40,0,0.477199,0.198105,0.872713,4,4,3,41.8927,37.5026,-0.0231065,1246.92,0,0,0
0.41,41,0,0.476761,0.199051,0.872584,4,4,3,38.1208,40.6963,-0.0234043,2794.25,0,0,0
0.42,42,0,0.476306,0.199963,0.872459,4,4,3,42.9026,36.7595,-0.023997,2285.97,0,0,0
0.43,43,0,0.475784,0.200538,0.87268,4,4,1,57.6108,49.3365,0.172902,1910.59,0,0,0
0.44,44,0,0.475377,0.200982,0.872857,4,4,1,32.4435,43.682,0.168929,1848.06,0,0,0
0.45,45,0,0.475096,0.20131,0.87299,4,4,1,31.404,44.7105,0.165179,1234.73,0,0,0
0.46,46,0,0.474925,0.201519,0.873082,4,4,1,32.7781,43.4743,0.161317,1897.5,0,0,0
0.47,47,0,0.474826,0.201612,0.873138,4,4,1,36.0561,40.6709,0.157633,1833.1,0,0,0
0.48,48,0,0.474748,0.201588,0.873167,4,4,1,40.6021,36.7711,0.154052,1508.74,0,0,0
0.49,49,0,0.474665,0.201455,0.873171,4,4,1,42.7223,34.8032,0.150737,1481.77,0,0,0
0.5,50,0,0.474568,0.201224,0.873152,4,4,1,43.5048,34.1775,0.147682,1966.13,0,0,0
0.51,51,0,0.474453,0.200905,0.873113,4,4,1,43.6568,34.1878,0.144856,1898.4,0,0,0
0.52,52,0,0.474312,0.200507,0.873054,4,4,1,44.193,33.7556,0.142236,1943.24,0,0,0
0.53,53,0,0.474142,0.200038,0.872977,4,4,1,44.4825,33.6035,0.139827,1701.88,0,0,0
0.54,54,0,0.473952,0.199506,0.872885,4,4,1,43.6075,34.6436,0.13753,1308.84,0,0,0
0.55,55,0,0.473837,0.19918,0.872847,4,4,1,32.9885,50.6061,0.142816,1271.74,0,0,0
0.56,56,0,0.473835,0.199045,0.872882,4,4,1,30.2814,55.011,0.147739,1465.45,0,0,0
0.57,57,0,0.473878,0.199004,0.872887,4,4,1,35.3926,41.5556,0.150192,1732.64,0,0,0
0.58,58,0,0.473884,0.198987,0.872895,4,4,1,44.1506,35.5714,0.151083,1855.39,0,0,0
0.59,59,0,0.473889,0.198976,0.872905,4,4,1,41.2871,38.2829,0.151239,1536.32,0,0,0
0.6,60,0,0.473898,0.198966,0.872914,4,4,1,40.6916,38.7036,0.151249,1291.8,0,0,0
0.61,61,0,0.47391,0.198956,0.872922,4,4,1,40.8991,38.4993,0.151241,1641.33,0,0,0
0.62,62,0,0.473924,0.198946,0.87293,4,4,1,40.9733,38.4302,0.151243,1588.35,0,0,0
0.63,63,0,0.473939,0.198937,0.872937,4,4,1,40.9957,38.4143,0.151249,1510.8,0,0,0
0.64,64,0,0.473956,0.198928,0.872943,4,4,1,41.0072,38.4081,0.151255,2885.97,0,0,0
0.65,65,0,0.473974,0.198918,0.872949,4,4,1,41.0184,38.4011,0.151261,1141.33,0,0,0
0.66,66,0,0.473993,0.19891,0.872954,4,4,1,41.0296,38.3933,0.151267,1028.83,0,0,0
0.67,67,0,0.474014,0.198901,0.872959,4,4,1,41.0404,38.3856,0.151272,1232.54,0,0,0
0.68,68,0,0.474035,0.198893,0.872963,4,4,1,41.0504,38.3785,0.151278,1607.36,0,0,0
0.69,69,0,0.474058,0.198884,0.872967,4,4,1,41.0596,38.3719,0.151283,2217.72,0,0,0
0.7,70,0,0.474082,0.198876,0.872971,4,4,1,41.0683,38.3657,0.151289,1135.1,0,0,0
0.71,71,0,0.474106,0.198868,0.872974,4,4,1,41.0764,38.3598,0.151295,1716.91,0,0,0
0.72,72,0,0.474131,0.19886,0.872977,4,4,1,41.0839,38.3543,0.1513,2027.07,0,0,0
0.73,73,0,0.474157,0.198852,0.87298,4,4,1,41.091,38.3492,0.151306,2234.52,0,0,0
0.74,74,0,0.474184,0.198845,0.872983,4,4,1,41.0977,38.3443,0.151311,1679.94,0,0,0
0.75,75,0,0.474211,0.198837,0.872985,4,4,1,41.1039,38.3396,0.151316,2453.29,0,0,0
0.76,76,0,0.474233,0.19883,0.872987,4,4,1,41.6129,37.8237,0.151371,2163.8,0,0,0
