timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.55,0.183926,1.74653,1,1,3,0,0,0,556.562,0,0,0
0.02,2,0,0.55,0.183924,1.74065,1,1,3,0,0,0,812.33,0,0,0
0.03,3,0,0.55,0.183922,1.7338,1,1,3,0,0,0,620.064,0,0,0
0.04,4,0,0.55,0.183921,1.72597,1,1,3,0,0,0,517.324,0,0,0
0.05,5,0,0.55,0.183919,1.71716,1,1,3,0,0,0,566.507,0,0,0
0.06,6,0,0.55,0.183917,1.70738,1,1,3,0,0,0,458.477,0,0,0
0.07,7,0,0.55,0.183915,1.69662,1,1,3,0,0,0,417.687,0,0,0
0.08,8,0,0.55,0.183914,1.6849,1,1,3,0,0,0,526.21,0,0,0
0.09,9,0,0.55,0.183912,1.6722,1,1,3,0,0,0,600.399,0,0,0
0.1,10,0,0.55,0.18391,1.65853,1,1,3,0,0,0,624.543,0,0,0
0.11,11,0,0.55,0.183909,1.6439,1,1,3,0,0,0,497.421,0,0,0
0.12,12,0,0.55,0.183907,1.6283,1,1,3,0,0,0,663.69,0,0,0
0.13,13,0,0.55,0.183905,1.61173,1,1,3,0,0,0,495.347,0,0,0
0.14,14,0,0.55,0.183903,1.5942,1,1,3,0,0,0,563.456,0,0,0
0.15,15,0,0.55,0.183902,1.57571,1,1,3,0,0,0,1147.71,0,0,0
0.16,16,0,0.55,0.1839,1.55626,1,1,3,0,0,0,413.654,0,0,0
0.17,17,0,0.55,0.183898,1.53585,1,1,3,0,0,0,455.32,0,0,0
0.18,18,0,0.55,0.183897,1.51448,1,1,3,0,0,0,525.447,0,0,0
0.19,19,0,0.55,0.183895,1.49216,1,1,3,0,0,0,641.252,0,0,0
0.2,20,0,0.55,0.183893,1.46889,1,1,3,0,0,0,748.604,0,0,0
0.21,21,0,0.55,0.183891,1.44466,1,1,3,0,0,0,1018.76,0,0,0
0.22,22,0,0.55,0.18389,1.41949,1,1,3,0,0,0,774.973,0,0,0
0.23,23,0,0.55,0.183888,1.39338,1,1,3,0,0,0,450.178,0,0,0
0.24,24,0,0.55,0.183886,1.36632,1,1,3,0,0,0,1193.53,0,0,0
0.25,25,0,0.55,0.183885,1.33832,1,1,3,0,0,0,531.627,0,0,0
0.26,26,0,0.55,0.183883,1.30938,1,1,3,0,0,0,1303.43,0,0,0
0.27,27,0,0.55,0.183881,1.27951,1,1,3,0,0,0,518.365,0,0,0
0.28,28,0,0.55,0.18388,1.2487,1,1,3,0,0,0,637.182,0,0,0
0.29,29,0,0.55,0.183878,1.21696,1,1,3,0,0,0,644.804,0,0,0
0.3,30,0,0.55,0.183876,1.18429,1,1,3,0,0,0,771.424,0,0,0
0.31,31,0,0.55,0.183874,1.1507,1,1,3,0,0,0,490.788,0,0,0
0.32,32,0,0.55,0.183873,1.11619,1,1,3,0,0,0,523.522,0,0,0
0.33,33,0,0.55,0.183871,1.08076,1,1,3,0,0,0,682.988,0,0,0
0.34,34,0,0.55,0.183869,1.04441,1,1,3,0,0,0,824.588,0,0,0
0.35,35,0,0.55,0.183868,1.00714,1,1,3,0,0,0,516.265,0,0,0
0.36,36,0,0.55,0.183866,0.968967,2,1,3,0,0,0,500.739,0,0,0
0.37,37,0,0.55,0.183864,0.929886,2,2,3,0,0,0,1539.09,0,0,0
0.38,38,0,0.55,0.183863,0.889899,2,2,3,0,0,0,538.038,0,0,0
0.39,39,0,0.55,0.183861,0.849012,2,2,3,0,0,0,844.04,0,0,0
0.4,40,0,0.54487,0.181744,0.848035,3,3,3,1432.05,1873.42,0,1778.51,0,0,0
0.41,41,0,0.540823,0.180058,0.851071,3,3,3,101.958,304.686,0,615.935,0,0,0
0.42,42,0,0.536987,0.178472,0.853583,2,3,3,0,37.476,0,2110.5,0,0,0
0.43,43,0,0.5334,0.177047,0.855673,2,3,3,0,45.5951,0,616.697,0,0,0
0.44,44,0,0.530079,0.175802,0.857864,3,3,3,26.091,61.4317,0,1236.8,0,0,0
0.45,45,0,0.527,0.174692,0.859903,3,3,3,16.0008,51.217,0,1182.58,0,0,0
0.46,46,0,0.524144,0.173724,0.861763,3,3,3,15.2676,49.6934,0,549.425,0,0,0
0.47,47,0,0.521501,0.1729,0.863439,3,3,3,15.2483,49.2573,0,867.154,0,0,0
0.48,48,0,0.519063,0.172218,0.864934,3,3,3,15.5268,49.1984,0,690.78,0,0,0
0.49,49,0,0.516824,0.171676,0.866254,3,3,3,15.8116,49.2345,0,622.508,0,0,0
0.5,50,0,0.514779,0.171274,0.8674,3,3,3,15.9688,49.2774,0,1758.38,0,0,0
0.51,51,0,0.512925,0.171014,0.868374,3,3,3,15.8586,49.4085,0,814.027,0,0,0
0.52,52,0,0.511203,0.170692,0.869619,4,3,3,53.4672,48.6344,0,803.647,0,0,0
0.53,53,0,0.509631,0.170445,0.870551,3,3,3,10.1902,43.8595,0,1581.8,0,0,0
0.54,54,0,0.508169,0.170205,0.871458,3,3,3,33.3187,44.2192,0,605.355,0,0,0
