timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.590503,0.324775,0.885615,1,2,3,0,0,0,586.098,0,0,0
0.02,2,0,0.602373,0.343215,0.903897,1,3,3,0,378.911,0,650.812,0,0,0
0.03,3,0,0.611428,0.360594,0.919856,1,2,3,0,0,0,769.003,0,0,0
0.04,4,0,0.616703,0.375903,0.933831,1,2,3,0,0,0,567.385,0,0,0
0.05,5,0,0.619093,0.389378,0.946652,1,1,3,0,0,0,629.793,0,0,0
0.06,6,0,0.620101,0.401189,0.957653,1,1,3,0,0,0,805.698,0,0,0
0.07,7,0,0.61941,0.411337,0.96749,1,1,3,0,0,0,725.636,0,0,0
0.08,8,0,0.617041,0.419854,0.976579,1,1,3,0,0,0,692.414,0,0,0
0.09,9,0,0.61303,0.426863,0.985404,1,1,3,0,0,0,594.299,0,0,0
0.1,10,0,0.607489,0.432552,0.994402,1,1,3,0,0,0,542.468,0,0,0
